timestamp,temperature_c,building_type,occupants,ac_usage,appliance_usage,peak_hour,consumption_kwh,is_anomaly
2023-08-05 07:00:00,30.7,office,0,4.68,0.34,0,7.284,0
2023-08-05 08:00:00,32.9,office,0,5.66,1.29,1,10.231,0
2023-08-05 09:00:00,32.4,office,0,5.52,1.76,1,10.376,0
2023-08-05 10:00:00,31.8,office,0,5.09,2.16,1,9.805,0
2023-08-05 11:00:00,34.9,office,0,6.62,0.55,0,9.988,0
2023-08-05 12:00:00,37.9,office,0,8.27,0.93,0,10.604,0
2023-08-05 13:00:00,36.4,office,0,7.5,0.56,0,10.075,0
2023-08-05 14:00:00,35.8,office,0,7.05,0.71,0,9.721,0
2023-08-05 15:00:00,38.2,office,0,8.17,1.38,0,12.142,0
2023-08-05 16:00:00,35.9,office,0,7.13,1.31,0,11.002,0
2023-08-05 17:00:00,34.8,office,0,6.61,1.87,1,10.335,0
2023-08-05 18:00:00,34.8,office,0,6.71,1.51,1,10.301,0
2023-08-05 19:00:00,34.5,office,0,6.71,1.45,1,10.897,0
2023-08-05 20:00:00,35.6,office,0,18.33,5.07,1,59.57,1
2023-08-05 21:00:00,32.0,office,0,5.12,0.46,0,7.875,0
2023-08-05 22:00:00,31.3,office,0,4.75,1.25,0,8.134,0
2023-08-05 23:00:00,27.7,office,0,3.1,0.68,0,4.681,0
2023-08-06 00:00:00,26.1,office,0,3.78,3.03,0,22.66,1
2023-08-06 01:00:00,27.2,office,0,2.96,0.68,0,6.11,0
2023-08-06 02:00:00,27.1,office,0,2.67,0.66,0,5.736,0
2023-08-06 03:00:00,25.5,office,0,2.05,1.03,0,6.161,0
2023-08-06 04:00:00,27.3,office,0,3.09,1.45,0,6.338,0
2023-08-06 05:00:00,29.0,office,0,3.96,1.47,0,6.68,0
2023-08-06 06:00:00,30.0,office,0,4.48,1.12,0,8.019,0
2023-08-06 07:00:00,31.4,office,0,5.09,1.18,0,9.092,0
2023-08-06 08:00:00,32.4,office,0,9.17,3.33,1,35.949,1
2023-08-06 09:00:00,32.5,office,0,5.37,2.18,1,10.704,0
2023-08-06 10:00:00,33.7,office,0,5.95,2.32,1,10.323,0
2023-08-06 11:00:00,33.7,office,0,5.85,0.83,0,8.023,0
2023-08-06 12:00:00,38.9,office,0,8.8,1.01,0,12.525,0
2023-08-06 13:00:00,36.8,office,0,7.87,0.9,0,12.001,0
2023-08-06 14:00:00,36.6,office,0,7.39,0.93,0,10.846,0
2023-08-06 15:00:00,35.4,office,0,7.02,1.36,0,11.177,0
2023-08-06 16:00:00,40.7,office,0,9.72,0.66,0,11.961,0
2023-08-06 17:00:00,33.9,office,0,6.41,1.47,1,11.593,0
2023-08-06 18:00:00,33.8,office,0,6.22,1.79,1,10.578,0
2023-08-06 19:00:00,33.9,office,0,6.44,1.47,1,9.955,0
2023-08-06 20:00:00,32.8,office,0,5.57,1.85,1,10.492,0
2023-08-06 21:00:00,32.1,office,0,5.22,1.37,0,8.579,0
2023-08-06 22:00:00,32.1,office,0,5.32,1.0,0,8.785,0
2023-08-06 23:00:00,29.2,office,0,3.79,1.31,0,7.296,0
2023-08-07 00:00:00,25.9,office,0,1.95,0.42,0,4.184,0
2023-08-07 01:00:00,26.6,office,0,2.67,1.37,0,6.184,0
2023-08-07 02:00:00,27.3,office,0,3.03,0.98,0,6.052,0
2023-08-07 03:00:00,30.1,office,0,4.42,0.24,0,7.352,0
2023-08-07 04:00:00,25.4,office,0,1.87,1.02,0,4.919,0
2023-08-07 05:00:00,30.1,office,0,4.31,1.44,0,7.788,0
2023-08-07 06:00:00,29.6,office,0,3.98,0.3,0,6.26,0
2023-08-07 07:00:00,31.8,office,8,5.07,1.36,0,8.981,0
2023-08-07 08:00:00,31.7,office,79,6.71,6.34,1,16.337,0
2023-08-07 09:00:00,31.9,office,67,6.35,4.56,1,14.14,0
2023-08-07 10:00:00,35.5,office,77,8.33,5.87,1,16.261,0
2023-08-07 11:00:00,36.4,office,78,9.14,4.72,0,15.856,0
2023-08-07 12:00:00,37.6,office,51,8.82,3.2,0,14.345,0
2023-08-07 13:00:00,36.6,office,38,8.54,2.92,0,14.392,0
2023-08-07 14:00:00,35.9,office,32,7.85,1.87,0,11.547,0
2023-08-07 15:00:00,34.3,office,52,7.68,3.78,0,14.076,0
2023-08-07 16:00:00,37.4,office,64,9.01,3.41,0,15.322,0
2023-08-07 17:00:00,36.0,office,51,8.31,4.15,1,14.495,0
2023-08-07 18:00:00,32.9,office,10,5.82,2.36,1,11.032,0
2023-08-07 19:00:00,32.3,office,19,5.95,2.64,1,11.508,0
2023-08-07 20:00:00,31.1,office,0,4.73,1.6,1,9.354,0
2023-08-07 21:00:00,28.3,office,0,3.28,1.28,0,6.153,0
2023-08-07 22:00:00,28.1,office,0,3.48,1.42,0,6.534,0
2023-08-07 23:00:00,26.6,office,0,2.49,1.34,0,5.342,0
2023-08-08 00:00:00,26.8,office,0,2.41,0.88,0,5.81,0
2023-08-08 01:00:00,25.8,office,0,2.1,1.35,0,6.083,0
2023-08-08 02:00:00,24.3,office,0,1.48,1.4,0,4.993,0
2023-08-08 03:00:00,29.9,office,0,4.08,0.73,0,7.367,0
2023-08-08 04:00:00,29.3,office,0,3.87,0.57,0,6.278,0
2023-08-08 05:00:00,27.0,office,0,2.53,0.33,0,5.63,0
2023-08-08 06:00:00,29.6,office,0,4.09,0.82,0,6.644,0
2023-08-08 07:00:00,31.1,office,20,5.33,2.43,0,9.75,0
2023-08-08 08:00:00,33.5,office,70,7.36,5.43,1,16.134,0
2023-08-08 09:00:00,31.8,office,41,5.93,4.12,1,13.528,0
2023-08-08 10:00:00,35.9,office,38,7.75,3.25,1,13.677,0
2023-08-08 11:00:00,34.5,office,34,7.03,2.09,0,10.957,0
2023-08-08 12:00:00,34.1,office,75,7.63,4.55,0,14.773,0
2023-08-08 13:00:00,37.7,office,79,9.67,5.39,0,17.221,0
2023-08-08 14:00:00,38.7,office,59,9.79,3.62,0,15.956,0
2023-08-08 15:00:00,40.4,office,32,10.31,2.94,0,14.507,0
2023-08-08 16:00:00,34.3,office,48,7.15,2.76,0,11.523,0
2023-08-08 17:00:00,36.3,office,42,8.29,4.1,1,15.514,0
2023-08-08 18:00:00,33.6,office,6,6.18,2.28,1,11.995,0
2023-08-08 19:00:00,34.2,office,11,6.58,2.87,1,12.743,0
2023-08-08 20:00:00,29.5,office,0,4.19,1.2,1,9.096,0
2023-08-08 21:00:00,28.5,office,0,3.35,0.45,0,5.875,0
2023-08-08 22:00:00,28.1,office,0,3.07,0.49,0,5.289,0
2023-08-08 23:00:00,28.3,office,0,3.49,1.43,0,7.633,0
2023-08-09 00:00:00,26.3,office,0,2.32,0.4,0,5.248,0
2023-08-09 01:00:00,27.8,office,0,2.91,0.25,0,6.011,0
2023-08-09 02:00:00,28.2,office,0,3.23,0.89,0,7.209,0
2023-08-09 03:00:00,27.7,office,0,3.0,0.89,0,6.516,0
2023-08-09 04:00:00,29.7,office,0,4.16,1.3,0,6.992,0
2023-08-09 05:00:00,28.7,office,0,3.44,1.43,0,7.288,0
2023-08-09 06:00:00,27.3,office,0,2.86,0.9,0,5.603,0
2023-08-09 07:00:00,32.4,office,6,5.56,1.71,0,9.794,0
2023-08-09 08:00:00,30.7,office,50,5.58,4.64,1,13.69,0
2023-08-09 09:00:00,34.3,office,49,7.62,3.99,1,14.274,0
2023-08-09 10:00:00,36.5,office,62,8.51,5.51,1,17.105,0
2023-08-09 11:00:00,35.9,office,55,8.53,3.82,0,14.045,0
2023-08-09 12:00:00,33.7,office,64,7.42,3.94,0,14.008,0
2023-08-09 13:00:00,35.1,office,60,8.15,4.08,0,13.12,0
2023-08-09 14:00:00,38.6,office,46,9.44,3.02,0,14.967,0
2023-08-09 15:00:00,36.2,office,32,7.97,1.95,0,12.313,0
2023-08-09 16:00:00,36.1,office,78,9.05,5.03,0,16.576,0
2023-08-09 17:00:00,36.3,office,71,9.02,5.82,1,17.275,0
2023-08-09 18:00:00,35.2,office,11,6.94,2.7,1,13.027,0
2023-08-09 19:00:00,33.3,office,14,6.03,2.2,1,11.804,0
2023-08-09 20:00:00,31.3,office,0,4.9,2.44,1,10.985,0
2023-08-09 21:00:00,29.9,office,0,4.4,0.23,0,7.097,0
2023-08-09 22:00:00,30.4,office,0,4.36,0.63,0,7.384,0
2023-08-09 23:00:00,28.9,office,0,3.78,0.54,0,5.717,0
2023-08-10 00:00:00,26.8,office,0,2.75,0.26,0,6.038,0
2023-08-10 01:00:00,28.3,office,0,3.54,0.73,0,5.975,0
2023-08-10 02:00:00,26.3,office,0,2.43,1.01,0,5.154,0
2023-08-10 03:00:00,25.4,office,0,1.9,1.35,0,5.159,0
2023-08-10 04:00:00,26.1,office,0,2.53,1.49,0,5.229,0
2023-08-10 05:00:00,26.5,office,0,2.56,1.25,0,6.586,0
2023-08-10 06:00:00,28.6,office,0,3.66,0.81,0,6.391,0
2023-08-10 07:00:00,32.1,office,16,5.54,1.94,0,10.776,0
2023-08-10 08:00:00,30.3,office,79,6.06,6.25,1,14.764,0
2023-08-10 09:00:00,33.1,office,33,6.34,3.45,1,12.992,0
2023-08-10 10:00:00,33.0,office,71,15.85,13.0,1,74.536,1
2023-08-10 11:00:00,34.7,office,51,7.73,3.38,0,12.9,0
2023-08-10 12:00:00,33.6,office,47,7.0,3.05,0,12.44,0
2023-08-10 13:00:00,36.0,office,37,8.08,2.73,0,12.349,0
2023-08-10 14:00:00,36.2,office,53,8.29,3.73,0,14.251,0
2023-08-10 15:00:00,37.2,office,57,9.04,3.99,0,14.961,0
2023-08-10 16:00:00,36.2,office,55,8.42,3.41,0,14.0,0
2023-08-10 17:00:00,33.3,office,77,7.49,5.79,1,14.96,0
2023-08-10 18:00:00,35.6,office,19,7.33,3.33,1,12.866,0
2023-08-10 19:00:00,33.1,office,17,6.25,3.32,1,12.062,0
2023-08-10 20:00:00,31.8,office,0,5.3,1.5,1,10.02,0
2023-08-10 21:00:00,30.2,office,0,4.23,0.45,0,7.494,0
2023-08-10 22:00:00,28.2,office,0,3.25,1.08,0,6.571,0
2023-08-10 23:00:00,28.3,office,0,3.48,0.74,0,6.708,0
2023-08-11 00:00:00,27.8,office,0,3.25,0.23,0,5.426,0
2023-08-11 01:00:00,24.0,office,0,1.35,0.65,0,4.119,0
2023-08-11 02:00:00,25.6,office,0,2.14,1.25,0,6.009,0
2023-08-11 03:00:00,26.2,office,0,2.3,1.24,0,5.182,0
2023-08-11 04:00:00,27.5,office,0,2.95,0.84,0,5.546,0
2023-08-11 05:00:00,29.7,office,0,3.98,0.81,0,6.547,0
2023-08-11 06:00:00,27.8,office,0,2.98,0.95,0,6.423,0
2023-08-11 07:00:00,29.4,office,15,4.35,1.24,0,8.18,0
2023-08-11 08:00:00,30.6,office,41,5.17,3.93,1,12.398,0
2023-08-11 09:00:00,31.5,office,61,6.44,4.26,1,13.836,0
2023-08-11 10:00:00,33.4,office,74,7.59,5.52,1,15.471,0
2023-08-11 11:00:00,36.1,office,61,8.7,3.69,0,14.068,0
2023-08-11 12:00:00,34.2,office,53,7.61,3.73,0,13.374,0
2023-08-11 13:00:00,36.9,office,63,8.91,4.18,0,15.328,0
2023-08-11 14:00:00,33.9,office,47,7.31,3.05,0,12.758,0
2023-08-11 15:00:00,35.4,office,35,7.48,1.96,0,11.432,0
2023-08-11 16:00:00,35.2,office,76,8.13,4.33,0,14.208,0
2023-08-11 17:00:00,37.5,office,57,9.28,4.87,1,15.863,0
2023-08-11 18:00:00,33.5,office,7,5.93,1.64,1,10.78,0
2023-08-11 19:00:00,29.4,office,18,4.55,2.24,1,10.089,0
2023-08-11 20:00:00,28.4,office,0,3.54,2.04,1,7.438,0
2023-08-11 21:00:00,30.2,office,0,4.48,1.18,0,7.629,0
2023-08-11 22:00:00,29.8,office,0,4.02,0.62,0,6.447,0
2023-08-11 23:00:00,28.4,office,0,3.54,0.84,0,7.414,0
2023-08-12 00:00:00,27.2,office,0,2.62,1.43,0,6.691,0
2023-08-12 01:00:00,28.2,office,0,3.52,1.43,0,6.89,0
2023-08-12 02:00:00,25.5,office,0,1.83,0.6,0,4.383,0
2023-08-12 03:00:00,27.8,office,0,3.25,1.25,0,6.636,0
2023-08-12 04:00:00,24.5,office,0,1.36,0.97,0,4.623,0
2023-08-12 05:00:00,26.4,office,0,2.23,1.47,0,6.22,0
2023-08-12 06:00:00,26.1,office,0,2.29,0.82,0,5.327,0
2023-08-12 07:00:00,29.6,office,0,3.88,1.21,0,8.349,0
2023-08-12 08:00:00,31.2,office,0,4.96,2.2,1,9.051,0
2023-08-12 09:00:00,32.8,office,0,5.52,1.85,1,10.516,0
2023-08-12 10:00:00,33.9,office,0,6.12,2.23,1,11.176,0
2023-08-12 11:00:00,33.4,office,0,5.98,0.54,0,8.343,0
2023-08-12 12:00:00,35.3,office,0,6.79,0.36,0,9.485,0
2023-08-12 13:00:00,33.9,office,0,6.14,0.75,0,10.004,0
2023-08-12 14:00:00,38.3,office,0,8.56,1.43,0,12.137,0
2023-08-12 15:00:00,35.7,office,0,6.94,0.85,0,10.652,0
2023-08-12 16:00:00,34.9,office,0,6.49,1.03,0,9.999,0
2023-08-12 17:00:00,37.2,office,0,7.76,2.01,1,12.374,0
2023-08-12 18:00:00,31.9,office,0,5.16,1.37,1,9.299,0
2023-08-12 19:00:00,30.9,office,0,4.72,1.71,1,9.962,0
2023-08-12 20:00:00,29.6,office,0,3.99,2.12,1,8.545,0
2023-08-12 21:00:00,29.9,office,0,4.34,1.46,0,8.323,0
2023-08-12 22:00:00,29.4,office,0,3.72,0.42,0,6.427,0
2023-08-12 23:00:00,28.9,office,0,3.67,0.73,0,7.668,0
2023-08-13 00:00:00,30.7,office,0,4.54,0.32,0,6.844,0
2023-08-13 01:00:00,23.0,office,0,0.82,0.52,0,4.628,0
2023-08-13 02:00:00,27.1,office,0,3.03,0.69,0,6.196,0
2023-08-13 03:00:00,25.5,office,0,2.01,0.9,0,4.628,0
2023-08-13 04:00:00,26.0,office,0,2.49,0.5,0,5.929,0
2023-08-13 05:00:00,26.7,office,0,2.5,0.5,0,4.352,0
2023-08-13 06:00:00,27.3,office,0,2.67,1.21,0,5.31,0
2023-08-13 07:00:00,32.4,office,0,5.28,1.45,0,9.24,0
2023-08-13 08:00:00,32.4,office,0,5.4,1.62,1,10.077,0
2023-08-13 09:00:00,32.5,office,0,5.41,2.09,1,9.71,0
2023-08-13 10:00:00,35.7,office,0,6.9,1.54,1,11.731,0
2023-08-13 11:00:00,32.4,office,0,5.42,1.41,0,8.636,0
2023-08-13 12:00:00,33.5,office,0,5.92,1.07,0,10.072,0
2023-08-13 13:00:00,32.7,office,0,5.41,1.24,0,9.036,0
2023-08-13 14:00:00,35.1,office,0,6.7,0.26,0,10.004,0
2023-08-13 15:00:00,36.2,office,0,7.54,0.98,0,11.212,0
2023-08-13 16:00:00,35.7,office,0,7.0,0.89,0,10.518,0
2023-08-13 17:00:00,34.9,office,0,6.81,1.58,1,10.322,0
2023-08-13 18:00:00,31.6,office,0,5.11,1.54,1,9.205,0
2023-08-13 19:00:00,33.7,office,0,6.06,1.95,1,10.112,0
2023-08-13 20:00:00,31.5,office,0,4.87,2.12,1,10.466,0
2023-08-13 21:00:00,31.0,office,0,11.1,0.43,0,30.592,1
2023-08-13 22:00:00,25.8,office,0,2.2,0.94,0,5.406,0
2023-08-13 23:00:00,28.1,office,0,3.23,0.42,0,6.553,0
2023-08-14 00:00:00,24.9,office,0,1.56,0.38,0,4.378,0
2023-08-14 01:00:00,25.6,office,0,1.86,1.01,0,5.594,0
2023-08-14 02:00:00,26.8,office,0,2.84,0.6,0,5.038,0
2023-08-14 03:00:00,26.4,office,0,2.42,0.77,0,5.363,0
2023-08-14 04:00:00,25.4,office,0,2.01,0.67,0,4.736,0
2023-08-14 05:00:00,27.5,office,0,3.0,1.04,0,5.924,0
2023-08-14 06:00:00,26.2,office,0,2.54,0.81,0,5.283,0
2023-08-14 07:00:00,31.5,office,10,8.29,3.86,0,26.976,1
2023-08-14 08:00:00,30.7,office,64,5.87,4.86,1,12.746,0
2023-08-14 09:00:00,34.0,office,48,7.42,4.56,1,15.296,0
2023-08-14 10:00:00,32.8,office,50,6.76,4.03,1,12.898,0
2023-08-14 11:00:00,33.8,office,36,6.68,2.66,0,11.131,0
2023-08-14 12:00:00,34.2,office,35,6.89,2.67,0,11.999,0
2023-08-14 13:00:00,37.2,office,50,8.99,3.13,0,14.449,0
2023-08-14 14:00:00,35.0,office,72,8.36,4.41,0,15.64,0
2023-08-14 15:00:00,36.8,office,48,8.63,2.96,0,14.287,0
2023-08-14 16:00:00,34.8,office,49,7.66,2.66,0,13.375,0
2023-08-14 17:00:00,31.6,office,58,6.28,4.38,1,13.952,0
2023-08-14 18:00:00,32.7,office,18,5.93,3.01,1,11.378,0
2023-08-14 19:00:00,30.6,office,10,4.84,2.7,1,10.178,0
2023-08-14 20:00:00,31.1,office,0,4.6,1.56,1,7.765,0
2023-08-14 21:00:00,28.0,office,0,3.48,0.73,0,6.684,0
2023-08-14 22:00:00,29.9,office,0,4.33,0.25,0,6.909,0
2023-08-14 23:00:00,27.4,office,0,3.02,0.51,0,5.728,0
2023-08-15 00:00:00,26.3,office,0,2.31,1.21,0,6.328,0
2023-08-15 01:00:00,27.1,office,0,2.63,0.99,0,6.238,0
2023-08-15 02:00:00,27.4,office,0,2.9,0.47,0,6.095,0
2023-08-15 03:00:00,26.1,office,0,2.38,0.53,0,6.001,0
2023-08-15 04:00:00,25.4,office,0,2.02,1.26,0,5.664,0
2023-08-15 05:00:00,24.7,office,0,1.54,0.47,0,3.496,0
2023-08-15 06:00:00,27.4,office,0,3.01,0.63,0,5.583,0
2023-08-15 07:00:00,28.7,office,19,4.14,2.01,0,9.153,0
2023-08-15 08:00:00,31.1,office,52,5.6,4.53,1,12.072,0
2023-08-15 09:00:00,31.7,office,58,6.24,4.7,1,14.195,0
2023-08-15 10:00:00,34.4,office,32,7.22,3.97,1,14.189,0
2023-08-15 11:00:00,33.5,office,76,7.54,4.29,0,12.519,0
2023-08-15 12:00:00,35.2,office,52,7.97,3.76,0,13.498,0
2023-08-15 13:00:00,37.5,office,69,9.39,3.86,0,16.008,0
2023-08-15 14:00:00,36.4,office,57,8.84,3.85,0,14.174,0
2023-08-15 15:00:00,35.7,office,47,7.82,3.68,0,13.782,0
2023-08-15 16:00:00,34.3,office,70,7.8,4.3,0,13.68,0
2023-08-15 17:00:00,33.5,office,80,7.4,6.14,1,16.606,0
2023-08-15 18:00:00,32.1,office,6,5.25,2.57,1,11.331,0
2023-08-15 19:00:00,31.4,office,7,5.03,1.73,1,9.644,0
2023-08-15 20:00:00,32.0,office,0,5.08,2.12,1,9.202,0
2023-08-15 21:00:00,29.3,office,0,4.13,1.4,0,7.615,0
2023-08-15 22:00:00,26.4,office,0,2.67,0.95,0,6.723,0
2023-08-15 23:00:00,30.0,office,0,4.17,0.44,0,6.832,0
2023-08-16 00:00:00,26.9,office,0,2.77,0.37,0,4.955,0
2023-08-16 01:00:00,23.8,office,0,1.17,0.54,0,3.522,0
2023-08-16 02:00:00,25.1,office,0,1.96,0.33,0,4.777,0
2023-08-16 03:00:00,26.1,office,0,2.36,0.87,0,5.612,0
2023-08-16 04:00:00,29.0,office,0,3.5,0.29,0,6.632,0
2023-08-16 05:00:00,25.6,office,0,2.18,0.49,0,4.597,0
2023-08-16 06:00:00,29.7,office,0,4.22,0.77,0,7.936,0
2023-08-16 07:00:00,31.6,office,17,5.39,1.67,0,9.917,0
2023-08-16 08:00:00,29.8,office,53,5.41,4.59,1,12.599,0
2023-08-16 09:00:00,31.7,office,62,6.54,5.22,1,14.869,0
2023-08-16 10:00:00,31.7,office,77,6.65,5.11,1,14.652,0
2023-08-16 11:00:00,34.0,office,73,7.76,3.95,0,13.721,0
2023-08-16 12:00:00,35.1,office,40,7.85,2.28,0,11.78,0
2023-08-16 13:00:00,36.6,office,31,8.07,2.3,0,12.522,0
2023-08-16 14:00:00,37.4,office,39,8.64,2.2,0,12.97,0
2023-08-16 15:00:00,34.5,office,68,7.7,4.57,0,13.895,0
2023-08-16 16:00:00,32.2,office,73,7.01,4.14,0,13.749,0
2023-08-16 17:00:00,34.3,office,80,8.12,6.42,1,17.444,0
2023-08-16 18:00:00,33.7,office,19,6.28,2.78,1,12.185,0
2023-08-16 19:00:00,32.4,office,6,5.81,2.08,1,10.079,0
2023-08-16 20:00:00,30.3,office,0,4.52,2.21,1,9.561,0
2023-08-16 21:00:00,29.7,office,0,4.28,1.13,0,8.391,0
2023-08-16 22:00:00,30.6,office,0,4.32,0.99,0,8.18,0
2023-08-16 23:00:00,27.8,office,0,3.15,1.42,0,6.867,0
2023-08-17 00:00:00,25.8,office,0,2.25,0.75,0,5.345,0
2023-08-17 01:00:00,25.1,office,0,1.82,1.25,0,5.005,0
2023-08-17 02:00:00,25.4,office,0,2.03,0.69,0,5.473,0
2023-08-17 03:00:00,28.3,office,0,3.56,1.29,0,7.441,0
2023-08-17 04:00:00,26.0,office,0,2.19,0.54,0,4.058,0
2023-08-17 05:00:00,27.1,office,0,2.97,0.58,0,6.556,0
2023-08-17 06:00:00,27.4,office,0,2.78,1.08,0,7.264,0
2023-08-17 07:00:00,31.0,office,9,4.82,0.93,0,8.587,0
2023-08-17 08:00:00,33.6,office,34,14.96,6.69,1,34.217,1
2023-08-17 09:00:00,32.6,office,45,6.38,3.85,1,13.449,0
2023-08-17 10:00:00,33.3,office,79,7.42,6.03,1,16.208,0
2023-08-17 11:00:00,34.2,office,71,19.6,12.04,0,65.265,1
2023-08-17 12:00:00,31.4,office,53,6.09,3.73,0,12.461,0
2023-08-17 13:00:00,36.6,office,53,8.58,3.93,0,14.413,0
2023-08-17 14:00:00,35.8,office,54,8.31,3.61,0,14.877,0
2023-08-17 15:00:00,36.1,office,66,8.4,3.59,0,13.97,0
2023-08-17 16:00:00,33.9,office,32,6.68,1.93,0,10.931,0
2023-08-17 17:00:00,33.6,office,68,7.47,5.32,1,15.076,0
2023-08-17 18:00:00,32.5,office,9,5.75,2.08,1,10.41,0
2023-08-17 19:00:00,33.5,office,19,6.52,2.44,1,12.927,0
2023-08-17 20:00:00,30.1,office,0,4.25,1.81,1,8.676,0
2023-08-17 21:00:00,32.5,office,0,5.61,1.07,0,9.595,0
2023-08-17 22:00:00,28.8,office,0,3.74,0.7,0,6.135,0
2023-08-17 23:00:00,25.2,office,0,2.08,1.24,0,5.425,0
2023-08-18 00:00:00,26.0,office,0,2.11,1.16,0,5.297,0
2023-08-18 01:00:00,24.7,office,0,1.63,1.16,0,4.716,0
2023-08-18 02:00:00,22.2,office,0,0.4,1.48,0,5.117,0
2023-08-18 03:00:00,28.1,office,0,3.55,0.58,0,6.315,0
2023-08-18 04:00:00,27.2,office,0,2.7,1.04,0,5.931,0
2023-08-18 05:00:00,27.8,office,0,3.16,1.31,0,6.539,0
2023-08-18 06:00:00,28.3,office,0,3.32,0.95,0,6.397,0
2023-08-18 07:00:00,27.1,office,16,3.13,2.03,0,7.237,0
2023-08-18 08:00:00,29.8,office,53,5.08,4.39,1,11.676,0
2023-08-18 09:00:00,33.1,office,58,6.73,4.87,1,14.582,0
2023-08-18 10:00:00,31.4,office,78,6.55,5.17,1,14.621,0
2023-08-18 11:00:00,30.2,office,34,4.95,3.18,0,10.017,0
2023-08-18 12:00:00,34.5,office,66,7.66,4.54,0,14.629,0
2023-08-18 13:00:00,35.1,office,38,7.47,3.23,0,12.522,0
2023-08-18 14:00:00,35.7,office,63,8.13,4.25,0,14.119,0
2023-08-18 15:00:00,36.4,office,53,8.74,3.09,0,13.342,0
2023-08-18 16:00:00,35.8,office,55,8.29,2.99,0,12.927,0
2023-08-18 17:00:00,34.4,office,50,7.61,4.82,1,14.919,0
2023-08-18 18:00:00,34.8,office,13,6.87,2.37,1,11.83,0
2023-08-18 19:00:00,29.5,office,12,4.44,2.14,1,9.184,0
2023-08-18 20:00:00,31.3,office,0,4.89,1.93,1,9.797,0
2023-08-18 21:00:00,30.1,office,0,4.34,0.75,0,6.706,0
2023-08-18 22:00:00,26.1,office,0,2.3,1.05,0,6.643,0
2023-08-18 23:00:00,24.7,office,0,1.72,0.83,0,5.63,0
2023-08-19 00:00:00,24.9,office,0,1.73,1.11,0,5.767,0
2023-08-19 01:00:00,24.5,office,0,1.39,1.31,0,4.576,0
2023-08-19 02:00:00,26.5,office,0,2.32,0.45,0,5.199,0
2023-08-19 03:00:00,24.6,office,0,1.6,0.63,0,3.825,0
2023-08-19 04:00:00,24.7,office,0,1.59,0.77,0,5.237,0
2023-08-19 05:00:00,25.9,office,0,2.0,1.45,0,5.505,0
2023-08-19 06:00:00,29.5,office,0,3.95,0.67,0,6.981,0
2023-08-19 07:00:00,29.1,office,0,3.81,0.7,0,6.623,0
2023-08-19 08:00:00,30.1,office,0,4.46,2.05,1,9.248,0
2023-08-19 09:00:00,31.5,office,0,4.79,1.74,1,9.243,0
2023-08-19 10:00:00,34.8,office,0,6.57,2.44,1,10.584,0
2023-08-19 11:00:00,32.8,office,0,5.81,1.36,0,8.942,0
2023-08-19 12:00:00,36.7,office,0,7.67,0.87,0,11.414,0
2023-08-19 13:00:00,35.5,office,0,6.89,1.04,0,10.852,0
2023-08-19 14:00:00,35.1,office,0,6.97,0.28,0,9.784,0
2023-08-19 15:00:00,38.9,office,0,8.7,1.1,0,11.924,0
2023-08-19 16:00:00,33.1,office,0,5.8,1.12,0,8.44,0
2023-08-19 17:00:00,33.4,office,0,6.19,1.67,1,10.08,0
2023-08-19 18:00:00,31.0,office,0,4.97,1.49,1,8.725,0
2023-08-19 19:00:00,33.1,office,0,5.73,2.39,1,11.059,0
2023-08-19 20:00:00,32.9,office,0,5.52,1.75,1,9.975,0
2023-08-19 21:00:00,31.6,office,0,4.96,1.05,0,7.856,0
2023-08-19 22:00:00,29.7,office,0,3.87,0.24,0,5.71,0
2023-08-19 23:00:00,26.5,office,0,2.26,0.74,0,4.749,0
2023-08-20 00:00:00,25.3,office,0,1.85,1.26,0,4.284,0
2023-08-20 01:00:00,22.9,office,0,2.66,1.2,0,16.721,1
2023-08-20 02:00:00,28.3,office,0,3.59,0.98,0,6.247,0
2023-08-20 03:00:00,26.1,office,0,2.31,0.47,0,5.193,0
2023-08-20 04:00:00,25.1,office,0,1.83,0.74,0,5.306,0
2023-08-20 05:00:00,28.7,office,0,3.35,1.41,0,7.079,0
2023-08-20 06:00:00,26.3,office,0,2.26,0.94,0,4.845,0
2023-08-20 07:00:00,29.5,office,0,3.76,1.37,0,7.546,0
2023-08-20 08:00:00,30.0,office,0,4.38,2.37,1,8.756,0
2023-08-20 09:00:00,32.5,office,0,5.32,2.43,1,10.571,0
2023-08-20 10:00:00,32.6,office,0,15.47,5.75,1,47.501,1
2023-08-20 11:00:00,31.6,office,0,5.12,0.2,0,7.392,0
2023-08-20 12:00:00,34.7,office,0,6.46,1.41,0,10.207,0
2023-08-20 13:00:00,36.6,office,0,7.38,0.38,0,10.31,0
2023-08-20 14:00:00,35.2,office,0,6.91,0.25,0,9.49,0
2023-08-20 15:00:00,36.2,office,0,7.55,0.27,0,11.012,0
2023-08-20 16:00:00,33.0,office,0,5.86,0.65,0,8.579,0
2023-08-20 17:00:00,33.7,office,0,6.02,2.01,1,11.282,0
2023-08-20 18:00:00,31.8,office,0,5.19,1.72,1,9.851,0
2023-08-20 19:00:00,32.6,office,0,5.46,1.23,1,9.948,0
2023-08-20 20:00:00,30.3,office,0,4.65,1.82,1,8.587,0
2023-08-20 21:00:00,30.0,office,0,4.37,0.77,0,7.092,0
2023-08-20 22:00:00,29.3,office,0,3.96,1.18,0,7.219,0
